target image path,labels,class,anchors
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1424.jpg,!0 0.30514126444444445 0.1615926905370844 0.16598266666666667 0.29332347314578006!0 0.6891396066666666 0.25054347314578 0.18058533333333335 0.3015301739130435,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1428.jpg,!0 0.5096814985590777 0.5033974955555556 0.6554248587896253 0.8385267022222223,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1432.jpg,!0 0.20660783333333332 0.6099022236024845 0.17872696 0.3011588757763975!0 0.7449065711111111 0.29099468012422364 0.2104346488888889 0.43356798757763976,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1436.jpg,!0 0.4889117073170732 0.30007092592592594 0.2097560975609756 0.4082619528619529,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1440.jpg,!0 0.5450009263803681 0.33593920666666666 0.5111192085889571 0.5339523066666667,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1444.jpg,!0 0.5015041522491349 0.21903333333333333 0.26739031141868513 0.2695911111111111,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1448.jpg,!0 0.44911085530546624 0.26146896000000003 0.20378836655948554 0.22692091555555555,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1452.jpg,!0 0.5272459154078549 0.31122614888888894 0.20838537764350454 0.23197093333333335,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1456.jpg,!0 0.37247644444444444 0.15841937288135594 0.16264444444444445 0.28038837772397096!0 0.6777104444444444 0.21675012106537528 0.19377288444444446 0.28490266343825665,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1460.jpg,!0 0.5234157894736842 0.28265148888888886 0.304812092879257 0.3590783688888889,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1464.jpg,!0 0.5194391304347826 0.41480511111111107 0.5378688963210703 0.5747248888888888,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1468.jpg,!0 0.38662912666666666 0.28342337272727275 0.21663804888888888 0.4307086121212121,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1472.jpg,!0 0.3003356590163935 0.1834803964365256 0.3214851803278689 0.3246319643652561!0 0.6030827967213115 0.40752456792873054 0.3152077180327869 0.33249921158129175,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1476.jpg,!0 0.3713281553672316 0.2772596422222222 0.1733354011299435 0.19716039555555556!0 0.6101521638418079 0.14190637333333334 0.19899572881355934 0.24076604000000001,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1480.jpg,!0 0.4952426282051282 0.24498044444444445 0.25868910256410255 0.2453488888888889,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1484.jpg,!0 0.5633541195219123 0.19765291219512196 0.2750913147410359 0.2829505951219512,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1488.jpg,!0 0.192812 0.46690942857142853 0.20286622222222223 0.4015142857142857!0 0.7084571111111111 0.25116914285714287 0.22549244444444444 0.41012,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1492.jpg,!0 0.25298977777777776 0.2808391585760518 0.1327088888888889 0.31745307443365695!0 0.3020897777777778 0.7429631067961165 0.138648 0.29871197411003236!0 0.5536193333333334 0.225 0.1316128888888889 0.3196757281553398!0 0.7684557777777777 0.32451521035598707 0.119296 0.26466666666666666,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1496.jpg,!0 0.4903176911111111 0.4088406276041667 0.3645466577777778 0.6383688645833333,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1500.jpg,!0 0.5455406233766233 0.21113063999999998 0.27191366233766234 0.27029044444444444,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1504.jpg,!0 0.48440120000000003 0.4265182739420936 0.652482075 0.7504919376391983,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1508.jpg,!0 0.3839478 0.4156050511111111 0.6980939071428571 0.6916251377777778,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1512.jpg,!0 0.47537980258899676 0.4261075422222222 0.8790660129449838 0.7619294844444444,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1516.jpg,!0 0.44001929777777776 0.2977344775086505 0.18619589777777779 0.4997310173010381,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1520.jpg,!0 0.4829628148148148 0.36371678173719374 0.3561167946127946 0.3717888329621381,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1524.jpg,!0 0.5825448333333333 0.2841798956228956 0.16931094666666666 0.41302024915824914!0 0.8657353422222221 0.36413477777777775 0.13888610222222222 0.263356202020202!0 0.3861180444444444 0.3984925521885522 0.11239354666666666 0.22398669360269358!0 0.7007797844444444 0.5649466531986531 0.07840497777777779 0.15478511784511784,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1528.jpg,!0 0.38184083902439026 0.3072971904761905 0.13170731707317074 0.21647261538461537!0 0.5301735585365854 0.24624764102564103 0.14634146341463414 0.3300261758241758!0 0.7993226243902439 0.26021345054945055 0.13658536585365855 0.24175824175824176!0 0.9130591195121951 0.19698535897435898 0.15609756097560976 0.34230476190476194,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1532.jpg,!0 0.4707850993377483 0.2098586666666667 0.29528079470198676 0.32063822222222227!0 0.6215165562913908 0.5208891111111111 0.28037483443708605 0.27539244444444444,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1536.jpg,!0 0.4592149630769231 0.4144684694376528 0.3347483753846154 0.4177222493887531,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1540.jpg,!0 0.5362973243243243 0.22995642316258352 0.29771786186186183 0.3079282360801782,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1544.jpg,!0 0.43401955835962147 0.18165222222222221 0.21542902208201892 0.23812044444444444,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1548.jpg,!0 0.28768904109589044 0.47720121951219513 0.27297671232876713 0.2839429268292683!0 0.7966982876712329 0.5113817073170732 0.14886438356164383 0.14424341463414633,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1552.jpg,!0 0.5560370808080808 0.48815938084632515 0.8092604848484849 0.8383440400890868,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1556.jpg,!0 0.5989395567867036 0.43713192444444443 0.49706413296398894 0.6136231422222221,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1560.jpg,!0 0.5699170977995109 0.2401555213114754 0.1824738141809291 0.40194660327868853,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1564.jpg,!0 0.3811095555555556 0.27014658385093165 0.18025466666666665 0.35910434782608697,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1568.jpg,!0 0.3503782577777778 0.4032866363636363 0.3683758133333333 0.7469974484848485!0 0.6849160044444444 0.6078838545454546 0.3217843733333333 0.6094527636363637,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1572.jpg,!0 0.14219799555555554 0.4289427055702918 0.27240133333333333 0.47437082228116706!0 0.6837388888888889 0.3166063660477454 0.29200266666666663 0.4286684350132626,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1576.jpg,!0 0.4712798418972332 0.0503367 0.08164505928853755 0.06187022222222222!0 0.5878245059288538 0.22225311111111112 0.2785620553359684 0.24940222222222222,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1580.jpg,!0 0.46752724 0.2154187762430939 0.17662684444444443 0.34774950276243094,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1584.jpg,!0 0.5054567701149425 0.16113707111111109 0.22676033908045978 0.27863828444444444,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1588.jpg,!0 0.47641928903654485 0.21024614888888887 0.29711177408637873 0.31491311555555557!0 0.07846444186046511 0.3634005977777778 0.14606731561461794 0.1458339288888889!0 0.847414953488372 0.3379838111111111 0.11510825249169436 0.10455804,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1592.jpg,!0 0.5178106533333333 0.26513555555555557 0.35077314666666665 0.36307101333333336,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1596.jpg,!0 0.37051082988505746 0.24437301777777778 0.21401022528735633 0.33306771999999996,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1600.jpg,!0 0.5597166666666666 0.33034219512195123 0.43306933333333336 0.4972517073170732,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1604.jpg,!0 0.47693851030927836 0.32943306666666666 0.4426920824742268 0.5201558266666667,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1608.jpg,!0 0.4614157142857143 0.2567212195121951 0.307 0.31089073170731707!0 0.34273607142857143 0.27540853658536585 0.181455 0.1970019512195122!0 0.8235017857142857 0.1661831707317073 0.2620492857142857 0.24183268292682925,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1612.jpg,!0 0.5030698741721854 0.16325837777777777 0.25597057615894037 0.26038595999999997,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1616.jpg,!0 0.5043889666666667 0.2947644639498433 0.2287101066666667 0.4963091034482759,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1620.jpg,!0 0.5301860865384616 0.4439412511111111 0.7476810192307692 0.8088240488888889,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1624.jpg,!0 0.3560407666666667 0.26459371105527635 0.24949150666666667 0.4161489698492462,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1628.jpg,!0 0.6037090664556962 0.30185137333333334 0.4373932658227848 0.4910380311111111,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1632.jpg,!0 0.7944785276073619 0.1549134111111111 0.2212525398773006 0.24147301777777777!0 0.5214723926380368 0.7111111111111111 0.1524077055214724 0.19969345777777778!0 0.4116355797546012 0.18287425777777777 0.3179622883435583 0.3303901911111111,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1636.jpg,!0 0.46036700680272113 0.3537597777777778 0.660678231292517 0.5755399466666666,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1640.jpg,!0 0.4631095095367847 0.1947853022222222 0.2452316076294278 0.3428212133333333,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1644.jpg,!0 0.5378813333333333 0.31035799999999997 0.18851025777777777 0.3299062857142857,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1648.jpg,!0 0.5685619066666666 0.3487164521072797 0.17304444 0.4888825134099617,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1652.jpg,!0 0.052089659999999996 0.3605397470588235 0.04035250666666667 0.07839370588235295!0 0.19450528 0.16355347647058824 0.1378289822222222 0.26138086470588234!0 0.47283144 0.18655520294117647 0.11442608444444444 0.1983762!0 0.5492095444444445 0.2751184352941176 0.042645715555555554 0.07533798235294117!0 0.7855514955555556 0.354217455882353 0.1811230888888889 0.35904455882352937!0 0.9398958333333334 0.18862591764705883 0.026558093333333335 0.04647959411764706,Face,6
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1656.jpg,!0 0.1904584711111111 0.3979746139705882 0.27910200444444444 0.6267476470588235!0 0.7855975733333334 0.39956860661764704 0.29027420444444446 0.6348600661764706,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1660.jpg,!0 0.25337204444444444 0.41593658333333333 0.3329184888888889 0.74076295!0 0.7391810955555556 0.4158965138888889 0.2991872622222222 0.6967611111111112,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1664.jpg,!0 0.48152899555555556 0.2537032042682927 0.22478528888888888 0.39360215853658537!0 0.26264934444444443 0.34577308841463417 0.15091995555555554 0.3063682256097561,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1668.jpg,!0 0.5020045145985401 0.39532316 0.7532460145985401 0.6782348133333334,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1672.jpg,!0 0.5548655172413793 0.2528808888888889 0.38243134796238243 0.42395422222222223,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1676.jpg,!0 0.5278788354114714 0.13306197333333333 0.20648997506234415 0.24832144444444443!0 0.14187213965087284 0.4273592711111111 0.19055225935162096 0.22576689777777778!0 0.6342101695760598 0.4562095177777778 0.18084688778054864 0.24796439111111113!0 0.5867775012468828 0.6795895822222222 0.19472088778054863 0.2717914444444445,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1680.jpg,!0 0.2746979666666667 0.29619377990430623 0.16888890222222222 0.2822966507177033!0 0.7142271111111111 0.1934086124401914 0.1761666488888889 0.25543253588516746,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1688.jpg,!0 0.28660286859688194 0.3913648856304985 0.2240195144766147 0.48336921407624633!0 0.675508004454343 0.26869998240469206 0.22740758129175948 0.4601019413489736,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1692.jpg,!0 0.4682256505576208 0.24901146341463415 0.2945888475836431 0.3030121951219512,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1696.jpg,!0 0.5310064999999999 0.3581171111111111 0.5236365950920245 0.5412053155555556,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1700.jpg,!0 0.45477020547945207 0.1960044543429844 0.2577739726027397 0.25656436525612475!0 0.7824178082191781 0.13067015590200445 0.2611034246575342 0.2437812917594655,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1704.jpg,!0 0.5806270903010033 0.20849064587973276 0.3432996655518395 0.37354432071269483,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1708.jpg,!0 0.5125461425389755 0.49225653846153844 0.1634850556792873 0.35984321153846155!0 0.8084072583518931 0.6084099262820513 0.1865358841870824 0.42687691666666666!0 0.705374732739421 0.36306946794871797 0.16252648997772828 0.36113294230769233!0 0.18629478396436527 0.24665591025641026 0.13444031180400892 0.3203967051282052!0 0.1538326525612472 0.6584664102564103 0.18379702004454343 0.42676531410256413!0 0.940888144766147 0.12906314423076923 0.10413749665924277 0.211244108974359,Face,6
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1712.jpg,!0 0.4604691002227172 0.3833757533156499 0.27736615144766147 0.5483703872679045,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1716.jpg,!0 0.39610207164179106 0.19497667333333332 0.22691133731343285 0.2870769022222222,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1720.jpg,!0 0.5238677376093295 0.30823580444444443 0.39446691545189505 0.5324582,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1724.jpg,!0 0.4350650865671642 0.15394911111111112 0.20519429850746268 0.2222222222222222,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1728.jpg,!0 0.3567269487750557 0.4572547056856187 0.2849627527839644 0.6545391304347826!0 0.688322420935412 0.42586421404682273 0.2360497505567929 0.5883585217391304,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1732.jpg,!0 0.21601227333333334 0.2804033527508091 0.11846316 0.2397811197411003!0 0.35662111555555553 0.23239846925566343 0.08999596 0.1957602718446602!0 0.37751874444444444 0.6371135792880259 0.13431462666666666 0.2085205566343042!0 0.7913191822222223 0.24904548867313916 0.04330437777777778 0.08866383818770227!0 0.9738311111111111 0.24862135922330098 0.031078613333333335 0.06828449838187703,Face,5
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1736.jpg,!0 0.2758748222222222 0.19263507416879794 0.13962496 0.26486972378516627!0 0.6403511733333334 0.19722062659846548 0.1546136311111111 0.23017529411764706,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1740.jpg,!0 0.4547605777777778 0.46336875159235674 0.45958533333333335 0.8471774904458599,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1744.jpg,!0 0.16583509333333335 0.2743448815789474 0.19492372444444445 0.40676292763157895!0 0.536451668888889 0.38511138815789475 0.16325676 0.37378351315789476!0 0.8590753088888888 0.44837095723684206 0.15099621777777777 0.2871803815789474,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1748.jpg,!0 0.2920099534246576 0.18221311111111113 0.2101662684931507 0.25874104000000003,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1752.jpg,!0 0.4852444444444445 0.24512112676056338 0.17653333333333332 0.3712107042253521!0 0.09781222222222223 0.7072707042253521 0.10803155555555555 0.2038929577464789!0 0.25516422222222224 0.23892084507042255 0.07349422222222222 0.13342647887323944,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1756.jpg,!0 0.5505769222972973 0.3021392488888889 0.5517030405405405 0.5415039022222222,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1760.jpg,!0 0.8348291759465479 0.30151081081081077 0.25671581291759465 0.5128876876876877,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1764.jpg,!0 0.26314244444444446 0.3633888888888889 0.14842 0.353516049382716,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1768.jpg,!0 0.4614390333333333 0.27677557941176467 0.20097182666666666 0.4174125470588235,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1772.jpg,!0 0.07525765999999999 0.2330863206521739 0.12668671555555555 0.23995667391304348!0 0.09674254888888888 0.7072380054347825 0.1113975688888889 0.2114514891304348!0 0.3293434333333333 0.4723423070652174 0.10837004 0.20542831521739133!0 0.5072571111111112 0.4436040760869565 0.18545377777777777 0.3641304347826087!0 0.6429438977777777 0.4264981875 0.11041591555555556 0.20876777173913041!0 0.8968000666666667 0.20356894836956524 0.12214158222222223 0.22826086956521738,Face,6
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1776.jpg,!0 0.6420936878306878 0.4077594311111111 0.27285153968253967 0.3298042711111111!0 0.3434343412698413 0.1410101 0.10366948148148147 0.14063671111111112!0 0.20134369841269842 0.4804902422222222 0.27563203174603174 0.3743884577777778!0 0.900908455026455 0.4741509422222222 0.0725658148148148 0.09014516888888889!0 0.49120649735449734 0.3929577444444444 0.08815992063492063 0.0967682488888889,Face,5
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1780.jpg,!0 0.301214785326087 0.4501808377777778 0.3835643152173913 0.6592712266666667!0 0.7558305244565217 0.34939555555555557 0.48020401086956527 0.5552498844444445,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1784.jpg,!0 0.5416631746031746 0.46148222222222224 0.2825701587301587 0.34917111111111115,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1788.jpg,!0 0.3085361842105263 0.34938755555555556 0.24716513157894737 0.22740276888888888!0 0.6219551414473684 0.2544168888888889 0.3096315789473684 0.3440791111111111,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1792.jpg,!0 0.504584203271028 0.7772887022222222 0.21861204672897197 0.32191289777777776,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1796.jpg,!0 0.18372355555555556 0.41544474474474474 0.22110000000000002 0.4864132132132132!0 0.3602215555555556 0.2700129129129129 0.14309866666666668 0.2991363363363363!0 0.5835537355555556 0.3618093873873874 0.1321831111111111 0.26402861861861865!0 0.8375922222222222 0.23114204204204203 0.18858722666666666 0.3957399399399399,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1800.jpg,!0 0.6567460078328982 0.30933702 0.358206318537859 0.5165253200000001,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1804.jpg,!0 0.5429893133903134 0.3002980866666667 0.3751875954415954 0.45034079555555556,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1808.jpg,!0 0.5136588888888889 0.3844803050397878 0.32 0.6313526259946949,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1812.jpg,!0 0.43065950181818186 0.21229686888888888 0.32684527272727276 0.30882696444444446,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1816.jpg,!0 0.3129175888888889 0.20201774285714286 0.14686943555555554 0.33303536507936504,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1820.jpg,!0 0.4323371638141809 0.3160223097112861 0.3399378973105135 0.531298687664042,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1824.jpg,!0 0.6565494022222222 0.22560281818181818 0.18082292888888887 0.3921680844155844,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1828.jpg,!0 0.4225001875 0.23844775555555556 0.25982732812500003 0.3341904622222222!0 0.5747473333333334 0.1837393711111111 0.21367701041666667 0.28146444444444446!0 0.8647476276041667 0.24741123555555555 0.23123470312500002 0.28273504,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1832.jpg,!0 0.42105203412969283 0.39800704444444446 0.5842967576791809 0.6064313244444445,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1836.jpg,!0 0.6064198566775244 0.26317861555555555 0.5046398110749185 0.46097972000000004,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1840.jpg,!0 0.34751128608923887 0.15091491333333332 0.20955590551181102 0.24241840888888888!0 0.5836926509186352 0.4447089688888889 0.240314687664042 0.29755228,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1844.jpg,!0 0.48527295469255666 0.19100100222222222 0.2713615145631068 0.2699908844444444,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1848.jpg,!0 0.5382122777777778 0.44063393783783783 0.4067722933333333 0.6835364108108107!0 0.7657305355555555 0.6090213216216216 0.38339347555555553 0.6982953297297297,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1852.jpg,!0 0.6004164021164021 0.23100767111111112 0.23616137566137568 0.3348243288888889,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1856.jpg,!0 0.2549469511111111 0.3439159768637532 0.21788404888888888 0.37542016452442156!0 0.7304364733333334 0.22568407197943446 0.18066743555555556 0.311331588688946,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1860.jpg,!0 0.18643266666666666 0.3563783783783784 0.18075822222222224 0.3558708708708709!0 0.5357888511111111 0.214718018018018 0.16217384444444444 0.34183363363363367!0 0.8145846466666666 0.4540197387387387 0.17209708444444444 0.3674487207207207,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1864.jpg,!0 0.5083982269503546 0.41289044444444445 0.5224730496453901 0.49019822222222226,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1868.jpg,!0 0.49552479239766084 0.29272910244988865 0.286591701754386 0.39179020044543433,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1872.jpg,!0 0.20890234375000002 0.2277462222222222 0.25492760416666665 0.32649022222222224!0 0.61191015625 0.2357117777777778 0.27188854166666665 0.33275733333333335,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1876.jpg,!0 0.4814946488294315 0.2266988864142539 0.35917926421404683 0.3505046770601336,Face,1
